,year,electorate_id,electorate_name,party,votes,percentage
344,2017,2014_29,Nelson,LAB,17311,0.41562027322273176
345,2017,2014_29,Nelson,MIN,289,0.006938608916952774
346,2017,2014_29,Nelson,MNA,9,0.00021608124654870232
347,2017,2014_29,Nelson,NAT,16374,0.3931238145542724
348,2017,2014_29,Nelson,NZF,2712,0.0651124822933423
349,2017,2014_29,Nelson,TOP,1360,0.03265227725624835
350,2017,2014_29,Nelson,TPM,92,0.0022088305202756235
351,2017,2014_29,Nelson,UNF,23,0.0005522076300689059
352,2017,2014_30,New Lynn,ACT,149,0.004293700651259293
353,2017,2014_30,New Lynn,CON,109,0.0031410293354849866
354,2017,2014_30,New Lynn,GRN,2147,0.061869632874185926
355,2017,2014_30,New Lynn,LAB,14810,0.4267765546654371
356,2017,2014_30,New Lynn,MIN,190,0.005475188749927958
357,2017,2014_30,New Lynn,MNA,12,0.00034580139473229206
358,2017,2014_30,New Lynn,NAT,14503,0.4179298023168693
359,2017,2014_30,New Lynn,NZF,2116,0.06097631260446084
360,2017,2014_30,New Lynn,TOP,514,0.014811826407699845
361,2017,2014_30,New Lynn,TPM,122,0.0035156475131116363
362,2017,2014_30,New Lynn,UNF,30,0.0008645034868307302
363,2017,2014_31,New Plymouth,ACT,222,0.0055476422520428816
364,2017,2014_31,New Plymouth,CON,65,0.001624309668390934
365,2017,2014_31,New Plymouth,GRN,1798,0.0449309043656446
366,2017,2014_31,New Plymouth,LAB,13662,0.3414049029162606
367,2017,2014_31,New Plymouth,MIN,259,0.0064722492940500285
368,2017,2014_31,New Plymouth,MNA,8,0.0001999150361096534
369,2017,2014_31,New Plymouth,NAT,19517,0.4877177199690132
370,2017,2014_31,New Plymouth,NZF,3107,0.07764200214908663
371,2017,2014_31,New Plymouth,TOP,1093,0.027313391808481396
372,2017,2014_31,New Plymouth,TPM,250,0.006247344878426668
373,2017,2014_31,New Plymouth,UNF,36,0.0008996176624934403
374,2017,2014_32,North Shore,ACT,372,0.009349552628933347
375,2017,2014_32,North Shore,CON,86,0.0021614557152910426
376,2017,2014_32,North Shore,GRN,2638,0.06630139740625314
377,2017,2014_32,North Shore,LAB,10375,0.2607570121644717
378,2017,2014_32,North Shore,MIN,126,0.0031667839549612948
379,2017,2014_32,North Shore,MNA,7,0.00017593244194229416
380,2017,2014_32,North Shore,NAT,23009,0.5782899366643209
381,2017,2014_32,North Shore,NZF,2097,0.052704332964712976
382,2017,2014_32,North Shore,TOP,953,0.023951945310143764
383,2017,2014_32,North Shore,TPM,103,0.0025887202171508998
384,2017,2014_32,North Shore,UNF,22,0.0005529305318186388
385,2017,2014_33,Northcote,ACT,261,0.007069339111592633
386,2017,2014_33,Northcote,CON,82,0.0022210184182015168
387,2017,2014_33,Northcote,GRN,2496,0.0676056338028169
388,2017,2014_33,Northcote,LAB,12639,0.3423347778981582
389,2017,2014_33,Northcote,MIN,200,0.005417118093174431
390,2017,2014_33,Northcote,MNA,11,0.0002979414951245937
391,2017,2014_33,Northcote,NAT,18005,0.4876760563380282
392,2017,2014_33,Northcote,NZF,2221,0.06015709642470206
393,2017,2014_33,Northcote,TOP,845,0.022887323943661973
394,2017,2014_33,Northcote,TPM,136,0.003683640303358613
395,2017,2014_33,Northcote,UNF,24,0.0006500541711809318
396,2017,2014_34,Northland,ACT,191,0.004700265774190373
397,2017,2014_34,Northland,CON,149,0.0036666994782951078
398,2017,2014_34,Northland,GRN,2458,0.06048823703120386
399,2017,2014_34,Northland,LAB,12243,0.30128457525346986
400,2017,2014_34,Northland,MIN,328,0.008071660596515404
401,2017,2014_34,Northland,MNA,119,0.0029284378383699185
402,2017,2014_34,Northland,NAT,18834,0.463480657545034
403,2017,2014_34,Northland,NZF,5353,0.13173048528398465
404,2017,2014_34,Northland,TOP,806,0.019834629392656757
405,2017,2014_34,Northland,TPM,133,0.0032729599370016735
406,2017,2014_34,Northland,UNF,22,0.0005413918692784722
407,2017,2014_37,Pakuranga,ACT,272,0.0075962800569721
408,2017,2014_37,Pakuranga,CON,83,0.002317982517384869
409,2017,2014_37,Pakuranga,GRN,1340,0.037422850280671376
410,2017,2014_37,Pakuranga,LAB,8872,0.24777278185829588
411,2017,2014_37,Pakuranga,MIN,140,0.003909850029323875
412,2017,2014_37,Pakuranga,MNA,6,0.0001675650012567375
413,2017,2014_37,Pakuranga,NAT,22149,0.6185662021392465
414,2017,2014_37,Pakuranga,NZF,2369,0.06616024799620186
415,2017,2014_37,Pakuranga,TOP,436,0.012176390091322925
416,2017,2014_37,Pakuranga,TPM,124,0.003463010025972575
417,2017,2014_37,Pakuranga,UNF,16,0.00044684000335130003
418,2017,2014_38,Palmerston North,ACT,138,0.003897644467039485
419,2017,2014_38,Palmerston North,CON,116,0.003276280856352031
420,2017,2014_38,Palmerston North,GRN,2166,0.06117607185222844
421,2017,2014_38,Palmerston North,LAB,14648,0.41371518951590125
422,2017,2014_38,Palmerston North,MIN,165,0.004660227080155906
423,2017,2014_38,Palmerston North,MNA,15,0.00042365700728690055
424,2017,2014_38,Palmerston North,NAT,14276,0.40320849573518613
425,2017,2014_38,Palmerston North,NZF,2767,0.07815059594419026
426,2017,2014_38,Palmerston North,TOP,944,0.02666214765858894
427,2017,2014_38,Palmerston North,TPM,141,0.0039823758684968645
428,2017,2014_38,Palmerston North,UNF,30,0.0008473140145738011
429,2017,2014_39,Papakura,ACT,215,0.0056632599304604365
430,2017,2014_39,Papakura,CON,119,0.003134548519650195
